gene_name,em0-2hr,em2-4hr,em4-6hr,em6-8hr,em8-10hr,em10-12hr,em12-14hr,em14-16hr,em16-18hr,em18-20hr,em20-22hr,em22-24hr
ZIP1,1.56E-01,9.29E-02,9.57E-02,1.53E-02,0.00E+00,9.68E-03,2.27E-02,1.57E-02,9.38E-03,2.77E-02,7.71E-02,3.67E-02
Zasp52,3.18E-02,3.26E-01,8.03E-01,8.84E-01,6.08E-01,5.55E-01,9.52E-01,1.69E+00,2.74E+00,7.19E+00,8.23E+00,7.65E+00
Zasp66,7.89E+00,1.15E+01,7.64E+00,4.87E+00,4.42E+00,3.49E+00,2.78E+00,3.26E+00,7.75E+00,2.77E+01,4.35E+01,3.99E+01
Zfrp8,5.90E+00,5.37E+00,1.35E+01,1.24E+01,1.04E+01,1.11E+01,7.43E+00,5.97E+00,4.34E+00,4.22E+00,6.06E+00,5.68E+00
Zif,3.22E+01,4.60E+01,5.11E+01,4.56E+01,4.52E+01,3.37E+01,2.73E+01,2.32E+01,2.06E+01,1.61E+01,2.23E+01,2.20E+01
Zip3,4.89E-02,6.06E-02,9.44E-02,1.65E-01,2.15E-01,1.16E+00,2.16E+00,5.54E+00,8.12E+00,6.49E+00,4.99E+00,4.88E+00
Zn72D,1.32E+01,9.53E+00,1.56E+01,2.01E+01,1.90E+01,2.27E+01,1.59E+01,1.25E+01,8.43E+00,6.55E+00,5.18E+00,4.77E+00
ZnT35C,1.27E+00,2.38E-01,1.59E-01,7.87E-01,7.77E-01,8.57E-01,1.05E+00,2.93E+00,1.23E+00,4.31E-01,1.31E+00,1.85E+00
ZnT63C,8.65E+00,8.67E+00,1.27E+01,7.66E+00,6.85E+00,7.49E+00,6.84E+00,1.27E+01,1.66E+01,1.18E+01,6.21E+00,5.71E+00
Zpr1,1.88E+01,1.71E+01,1.30E+01,1.19E+01,1.46E+01,1.96E+01,1.42E+01,1.06E+01,6.85E+00,6.99E+00,9.57E+00,7.55E+00
Zw,1.91E+00,4.55E-01,2.50E-01,1.49E+00,3.97E+00,6.80E+00,4.27E+00,6.18E+00,3.41E+00,8.37E+00,1.58E+01,1.47E+01
Zyx,2.23E+00,4.90E+00,6.95E+00,4.51E+00,5.79E+00,5.35E+00,8.72E+00,1.91E+00,3.72E+00,1.98E+00,2.23E+00,3.86E+00
a,1.70E+00,6.50E-01,4.69E-01,5.00E-01,8.64E-01,1.92E+00,2.73E+00,2.12E+00,8.66E-01,1.10E+00,8.95E-01,8.57E-01
a10,1.78E-03,1.81E-02,8.22E-03,2.41E-02,1.40E-02,1.15E-02,0.00E+00,0.00E+00,0.00E+00,4.35E-02,7.00E-01,3.04E-01
a5,0.00E+00,1.12E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.26E-03,0.00E+00,0.00E+00,8.83E-03,0.00E+00,0.00E+00
a6,1.75E+01,1.48E+01,1.02E+01,1.62E+01,1.33E+01,1.18E+01,9.02E+00,8.82E+00,5.18E+00,3.69E+00,3.56E+00,3.29E+00
aPKC,5.63E+00,7.44E+00,5.51E+00,4.84E+00,4.44E+00,4.02E+00,3.72E+00,3.44E+00,4.10E+00,5.06E+00,4.34E+00,4.42E+00
aay,3.26E+01,3.35E+01,5.19E+01,3.74E+01,1.86E+01,1.93E+01,2.95E+01,3.52E+01,2.90E+01,2.54E+01,3.01E+01,3.34E+01
ab,3.39E-02,3.29E-01,1.17E+00,4.62E+00,5.58E+00,5.42E+00,7.05E+00,3.33E+00,1.19E+00,1.11E+00,1.12E+00,1.08E+00
abba,3.02E-02,2.65E-02,2.63E-02,9.14E-02,1.45E-01,8.50E-01,1.94E+00,7.28E+00,1.07E+01,1.11E+01,9.19E+00,8.00E+00
abd-A,5.86E-02,7.10E-01,2.43E+00,5.24E+00,5.38E+00,3.56E+00,5.56E+00,3.15E+00,2.65E+00,2.48E+00,1.62E+00,1.92E+00
abo,7.76E+00,1.37E+00,1.72E+00,1.76E+00,1.76E+00,1.36E+00,1.38E+00,1.08E+00,8.34E-01,6.16E-01,6.39E-01,7.04E-01
abs,1.12E+01,1.73E+01,1.94E+01,2.05E+01,1.79E+01,1.65E+01,1.35E+01,8.37E+00,5.52E+00,4.96E+00,3.73E+00,3.63E+00
ac,9.22E-01,8.11E+00,2.45E+01,1.45E+01,5.39E+00,8.75E-01,4.66E-01,1.34E-01,6.63E-02,2.45E-01,4.10E-02,1.36E-01
achi,3.17E+00,1.98E+00,2.47E+00,3.78E+00,4.22E+00,3.01E+00,2.99E+00,1.96E+00,1.82E+00,1.81E+00,1.66E+00,2.01E+00
acj6,1.96E-03,2.70E-02,5.12E-02,5.79E-02,5.97E-02,8.18E-02,1.66E-01,1.68E-01,1.70E-01,1.58E-01,7.91E-02,1.11E-01
adat,4.05E-01,8.61E-01,1.49E+00,1.51E+00,1.32E+00,1.88E+00,1.95E+00,5.53E+00,1.34E+01,2.43E+01,5.03E+01,4.11E+01
ade2,1.68E+01,5.73E+00,2.53E+00,2.15E+00,3.35E+00,8.98E+00,7.31E+00,8.25E+00,5.55E+00,4.97E+00,6.96E+00,6.78E+00
ade3,3.38E+00,2.43E+00,2.05E+00,2.08E+00,2.77E+00,4.78E+00,4.50E+00,4.39E+00,3.06E+00,3.12E+00,3.94E+00,3.69E+00
ade5,1.81E+01,1.98E+00,3.65E+00,9.59E+00,1.36E+01,2.73E+01,2.49E+01,1.58E+01,1.16E+01,1.65E+01,1.85E+01,2.32E+01
adp,1.76E+01,9.47E+00,4.76E+00,6.54E+00,9.99E+00,1.39E+01,9.57E+00,8.78E+00,6.77E+00,5.09E+00,5.26E+00,4.97E+00
aft,1.08E+01,1.25E+00,1.06E+00,1.26E+00,1.77E+00,3.01E+00,4.46E+00,2.41E+00,1.64E+00,1.01E+00,1.00E+00,1.48E+00
ago,5.89E+01,9.04E+01,1.01E+02,8.00E+01,6.08E+01,4.46E+01,3.12E+01,3.19E+01,2.28E+01,1.44E+01,2.35E+01,2.08E+01
agt,7.57E+00,8.85E+00,4.60E+00,2.31E+00,3.07E+00,3.48E+00,2.78E+00,1.08E+00,1.04E+00,9.45E-01,8.56E-01,1.50E+00
akirin,4.74E+01,9.76E+01,1.47E+02,1.64E+02,1.39E+02,8.20E+01,7.13E+01,3.37E+01,2.95E+01,2.01E+01,2.68E+01,2.88E+01
al,1.54E-02,5.19E-02,1.37E-01,1.05E+00,1.64E+00,2.18E+00,2.77E+00,2.24E+00,1.44E+00,2.11E+00,1.37E+00,1.46E+00
alc,2.28E+01,1.24E+01,7.36E+00,1.23E+01,1.57E+01,2.15E+01,1.90E+01,2.84E+01,3.09E+01,3.07E+01,2.09E+01,2.16E+01
ald,1.44E+01,4.11E+00,8.23E+00,7.15E+00,4.38E+00,2.17E+00,2.57E+00,6.96E-01,5.35E-01,3.45E-01,2.71E-01,4.23E-01
alien,9.48E+00,1.65E+01,1.42E+01,7.45E+00,8.32E+00,6.79E+00,7.51E+00,4.54E+00,5.10E+00,3.67E+00,9.53E+00,1.30E+01
alph,4.46E+00,7.78E+00,6.64E+00,5.93E+00,6.16E+00,5.60E+00,5.67E+00,3.95E+00,3.81E+00,3.03E+00,3.61E+00,3.99E+00
alpha-Adaptin,2.19E+01,4.28E+00,1.06E+01,1.38E+01,1.44E+01,1.53E+01,1.66E+01,9.63E+00,8.75E+00,7.67E+00,6.90E+00,8.18E+00
alpha-Cat,3.87E+00,7.03E+00,1.07E+01,7.04E+00,7.54E+00,5.52E+00,1.08E+01,2.54E+00,3.71E+00,2.15E+00,3.50E+00,4.72E+00
alpha-Est1,7.66E+00,6.77E+00,2.40E+00,2.04E+00,3.09E+00,3.31E+00,2.46E+00,4.21E+00,4.73E+00,6.22E+00,7.95E+00,8.12E+00
alpha-Est10,7.97E-01,2.11E-02,3.50E-02,3.48E-02,6.66E-02,3.30E-01,1.12E+00,2.68E+00,3.70E+00,1.78E+00,2.10E+00,3.22E+00
alpha-Est2,1.96E-01,1.20E+00,4.06E-01,4.56E-02,1.39E-01,2.63E-01,3.11E-01,1.34E+00,5.08E+00,7.61E+00,3.05E+00,4.62E+00
alpha-Est3,4.41E+00,7.41E-01,3.70E-01,1.29E-01,2.67E-01,1.01E+00,1.67E+00,2.75E+00,4.10E+00,7.47E+00,1.21E+01,1.72E+01
alpha-Est4,1.33E-01,1.58E-01,1.70E-01,7.31E-01,3.40E+00,6.63E+00,4.36E+00,4.78E+00,8.13E+00,6.75E+00,4.98E+00,5.86E+00
alpha-Est5,5.50E+00,8.85E+00,6.25E+00,1.03E+00,2.05E+00,1.54E+00,1.83E+00,2.79E+00,4.65E+00,3.83E+00,6.54E+00,7.98E+00
alpha-Est6,2.71E-02,2.46E-01,1.42E-01,1.03E-01,5.86E-02,2.70E-02,4.65E-02,1.45E-02,2.12E-02,2.24E-02,7.82E-02,5.70E-02
alpha-Est7,7.17E-03,1.01E-01,8.01E-02,5.93E-01,1.77E+00,3.35E+00,2.19E+00,4.98E-01,4.98E-01,1.49E+00,4.83E+00,5.27E+00
alpha-Est8,0.00E+00,4.08E-03,6.44E-03,1.65E-02,6.98E-02,2.16E-01,3.83E-01,2.81E-01,6.57E-01,2.12E+00,2.11E+00,2.58E+00
alpha-Est9,4.16E-03,3.88E-03,5.09E-03,1.55E-02,3.15E-02,1.89E-01,4.38E-01,9.84E-01,2.42E+00,3.89E+00,7.02E+00,7.09E+00
alpha-Man-I,1.81E+00,1.59E+00,8.53E-01,7.90E-01,9.30E-01,9.00E-01,9.60E-01,1.19E+00,1.56E+00,1.04E+00,8.65E-01,9.63E-01
alpha-Man-II,1.67E+01,3.66E+00,5.27E+00,1.12E+01,1.02E+01,9.73E+00,8.46E+00,5.96E+00,3.74E+00,2.35E+00,1.31E+00,1.64E+00
alpha-Man-IIb,6.16E+00,6.12E+00,4.94E+00,3.57E+00,4.55E+00,3.55E+00,5.27E+00,4.45E+00,3.43E+00,1.86E+00,2.91E+00,3.24E+00
alpha-Spec,9.12E+00,1.83E+01,3.28E+01,5.16E+01,4.96E+01,4.42E+01,5.44E+01,6.04E+01,4.50E+01,4.98E+01,5.22E+01,4.92E+01
alpha-catenin-related,1.23E-02,6.95E-02,5.01E-02,1.12E-01,2.04E-01,1.34E+00,2.01E+00,3.14E+00,3.67E+00,4.48E+00,4.17E+00,4.45E+00
alpha4GT1,1.83E+01,1.36E+01,9.38E+00,8.78E+00,8.99E+00,8.42E+00,7.48E+00,5.92E+00,5.23E+00,3.20E+00,6.11E+00,6.46E+00
alpha4GT2,1.07E-03,2.72E-02,1.45E-01,2.06E-01,1.36E-01,4.48E-02,2.26E-02,2.17E-03,8.47E-03,1.91E-03,0.00E+00,5.24E-03
alphaCop,2.90E+01,1.45E+01,3.02E+01,4.59E+01,5.14E+01,6.87E+01,4.84E+01,4.32E+01,3.00E+01,2.30E+01,1.40E+01,1.46E+01
alphaPS4,0.00E+00,2.72E-02,7.70E-02,1.54E-01,2.06E-01,1.49E-01,1.70E-01,9.37E-02,8.24E-02,5.94E-02,5.68E-02,1.13E-01
alphaPS5,2.02E-02,4.05E-01,5.24E-01,3.24E-01,2.53E-01,1.59E-01,1.67E-01,9.49E-02,1.08E-01,7.19E-02,4.16E-02,4.96E-02
alphaTry,1.95E-01,5.98E-02,2.53E-01,4.51E-01,1.31E-01,2.81E-01,2.04E-01,5.52E-01,1.12E+00,2.91E+01,3.93E+02,3.44E+02
alphaTub67C,1.53E+02,4.88E+00,1.79E+00,8.55E-01,9.72E-01,3.29E-01,3.78E-01,7.27E-01,1.63E-01,2.98E-01,2.33E-01,2.74E-01
alphaTub84B,4.71E+02,5.80E+02,3.47E+02,4.99E+02,5.58E+02,4.52E+02,3.86E+02,4.93E+02,4.33E+02,4.04E+02,4.30E+02,3.82E+02
alphaTub84D,8.22E+01,1.91E+02,2.79E+02,2.07E+02,1.06E+02,7.36E+01,6.06E+01,7.55E+01,4.58E+01,3.72E+01,3.76E+01,3.38E+01
alphaTub85E,2.35E-01,3.27E-01,3.93E-01,2.07E+00,4.26E+00,3.25E+01,3.45E+01,6.51E+01,5.71E+01,7.42E+01,5.59E+01,4.80E+01
alphagamma-element:CR32865,3.82E-02,2.89E-01,1.30E+00,1.19E+00,1.87E+00,1.91E+00,2.10E+00,3.75E-01,3.52E-01,2.33E-01,1.73E-01,3.36E-01
alrm,1.27E-01,1.23E-01,1.27E-01,5.48E-01,1.71E+00,1.10E+01,1.32E+01,1.52E+01,2.85E+01,3.13E+01,2.60E+01,3.43E+01
alt,2.50E+01,3.94E+01,3.38E+01,3.07E+01,2.87E+01,2.78E+01,3.26E+01,2.00E+01,1.13E+01,5.66E+00,1.40E+01,1.19E+01
aly,1.85E-01,2.95E-01,6.17E-02,4.83E-02,7.47E-02,3.23E-02,7.69E-02,5.97E-02,5.96E-02,6.71E-02,6.52E-02,7.06E-02
amd,3.45E-01,1.80E+00,5.47E+00,2.62E+00,2.58E+00,4.79E+00,8.68E+00,4.60E+01,5.97E+01,7.97E+00,1.05E+00,1.32E+00
amn,1.91E-03,2.44E-02,1.05E-01,2.47E-01,1.55E-01,3.34E-02,1.14E-01,8.92E-02,8.62E-02,9.94E-02,1.39E-01,2.39E-01
amon,4.17E-03,2.08E-03,2.47E-03,7.70E-03,1.26E-02,4.14E-02,1.59E-01,6.02E-01,1.25E+00,2.17E+00,2.71E+00,2.88E+00
amos,4.28E+00,1.47E+01,2.13E+00,1.24E+00,6.88E-01,1.73E-01,1.35E-01,1.28E-01,4.17E-02,1.52E-01,8.07E-03,1.63E-01
amx,1.81E+01,1.00E+01,7.74E+00,6.05E+00,7.13E+00,8.30E+00,5.17E+00,5.14E+00,3.40E+00,2.70E+00,3.10E+00,3.07E+00
ana,3.14E-02,4.15E-01,1.58E+00,4.99E-01,4.44E-01,7.03E-01,1.16E+00,1.00E+00,1.02E+00,1.89E+00,1.30E+00,1.64E+00
ana1,1.01E+01,1.35E+01,1.55E+01,1.24E+01,1.05E+01,5.00E+00,7.04E+00,5.82E+00,4.67E+00,4.17E+00,7.38E+00,6.93E+00
ana2,2.25E+01,4.87E+00,2.98E+00,3.69E+00,3.23E+00,2.15E+00,1.78E+00,1.03E+00,7.25E-01,5.95E-01,2.99E-01,4.79E-01
ana3,1.47E+01,5.45E+00,9.63E+00,7.95E+00,5.62E+00,1.84E+00,1.51E+00,4.95E-01,3.20E-01,2.80E-01,1.83E-01,2.79E-01
angel,3.84E+00,6.65E+00,1.17E+01,6.54E+00,4.84E+00,4.16E+00,4.18E+00,4.15E+00,4.10E+00,4.52E+00,3.86E+00,4.24E+00
antdh,0.00E+00,8.38E-03,9.93E-03,0.00E+00,5.07E-02,2.08E-02,9.62E-03,2.99E-02,8.05E-02,1.03E+00,5.25E+00,3.86E+00
aop,4.24E+00,6.67E+00,1.65E+01,1.93E+01,1.29E+01,8.60E+00,8.48E+00,4.75E+00,3.32E+00,2.09E+00,3.52E+00,3.54E+00
aos,2.15E-01,1.34E+00,3.76E+00,3.90E+00,2.61E+00,2.75E+00,2.98E+00,2.31E+00,2.28E+00,1.76E+00,6.18E-01,9.85E-01
ap,9.62E-02,1.17E-01,3.03E-01,8.12E-01,6.29E-01,8.41E-01,1.14E+00,6.56E-01,4.83E-01,4.05E-01,2.67E-01,3.44E-01
aph-1,3.38E+01,5.54E+01,4.53E+01,3.53E+01,3.79E+01,4.04E+01,3.36E+01,2.96E+01,2.17E+01,1.34E+01,1.50E+01,1.56E+01
app,9.59E-01,1.03E+00,1.07E+00,1.10E+00,1.05E+00,8.99E-01,9.63E-01,1.11E+00,1.27E+00,1.06E+00,9.65E-01,1.08E+00
apt,4.40E+00,4.81E+00,7.73E+00,7.27E+00,5.83E+00,4.20E+00,5.08E+00,2.93E+00,2.21E+00,1.93E+00,3.06E+00,2.86E+00
ara,6.08E-03,3.62E-02,9.25E-02,9.06E-01,1.37E+00,3.01E+00,2.33E+00,1.63E+00,1.23E+00,1.22E+00,7.33E-01,6.66E-01
aralar1,6.96E+00,4.46E-01,1.65E-01,3.68E-01,1.06E+00,8.49E-01,4.93E-01,1.05E+00,3.38E+00,9.08E+00,1.02E+01,1.06E+01
aret,4.60E+00,6.54E-01,1.10E-01,5.77E-02,1.04E-01,1.31E-01,1.69E-01,3.36E-01,1.00E+00,1.25E+00,8.89E-01,8.56E-01
arg,1.33E-01,1.15E+00,3.84E+00,8.15E+00,1.22E+01,1.04E+01,1.33E+01,4.60E+00,4.80E+00,5.36E+00,4.21E+00,5.11E+00
ari-1,1.24E+01,1.52E+01,6.53E+00,7.34E+00,8.82E+00,8.25E+00,9.68E+00,8.36E+00,8.47E+00,7.38E+00,7.74E+00,8.50E+00
ari-2,1.87E+01,1.36E+01,1.17E+01,1.91E+01,2.05E+01,2.34E+01,1.94E+01,9.38E+00,7.32E+00,9.62E+00,3.74E+00,3.99E+00
arm,4.80E+01,1.09E+02,1.50E+02,1.56E+02,1.16E+02,1.32E+02,9.14E+01,8.39E+01,5.54E+01,4.29E+01,3.84E+01,3.62E+01
armi,1.57E+01,2.13E+00,6.68E-01,3.67E-01,4.96E-01,4.83E-01,8.22E-01,6.88E-01,6.67E-01,5.58E-01,3.77E-01,5.71E-01
arr,2.25E+00,3.82E+00,5.51E+00,4.08E+00,3.76E+00,3.41E+00,3.07E+00,2.24E+00,1.91E+00,1.46E+00,1.68E+00,1.64E+00
aru,2.09E+00,2.95E+00,5.51E+00,1.01E+01,1.06E+01,2.16E+01,1.63E+01,1.64E+01,9.29E+00,9.50E+00,9.26E+00,8.01E+00
ase,8.14E-02,1.00E+00,6.49E+00,1.38E+01,1.15E+01,5.32E+00,5.26E+00,1.04E+00,9.15E-01,6.73E-01,2.88E-01,5.40E-01
asf1,5.97E+01,3.40E+01,5.46E+01,3.27E+01,2.26E+01,1.75E+01,8.10E+00,5.55E+00,4.96E+00,4.20E+00,3.72E+00,4.43E+00
ash1,1.55E+01,9.52E+00,1.30E+01,9.70E+00,9.94E+00,4.37E+00,9.24E+00,7.23E+00,5.94E+00,3.59E+00,5.96E+00,7.43E+00
ash2,1.17E+01,2.01E+01,1.76E+01,1.03E+01,9.28E+00,6.53E+00,5.23E+00,5.86E+00,4.60E+00,2.78E+00,7.22E+00,6.58E+00
asl,1.41E+01,2.10E+01,2.30E+01,2.12E+01,1.73E+01,1.07E+01,1.05E+01,6.79E+00,5.71E+00,4.24E+00,7.13E+00,7.37E+00
asp,3.40E+01,1.83E+01,3.12E+01,2.16E+01,1.36E+01,4.24E+00,3.74E+00,2.27E+00,1.50E+00,9.07E-01,1.89E+00,1.68E+00
asparagine-synthetase,2.63E+01,8.04E+00,2.60E+00,3.17E+00,1.10E+01,1.11E+01,6.07E+00,2.79E+00,2.23E+00,1.14E+01,8.53E+00,1.64E+01
asrij,2.39E+01,1.24E+01,1.78E+01,1.30E+01,1.15E+01,1.86E+01,1.20E+01,1.68E+01,1.27E+01,1.08E+01,7.21E+00,6.54E+00
ast,9.42E+00,4.43E+00,5.26E+00,6.24E+00,6.56E+00,5.38E+00,4.89E+00,2.55E+00,2.19E+00,1.85E+00,3.34E+00,3.60E+00
asun,1.02E+01,1.19E+01,7.79E+00,7.64E+00,6.78E+00,5.59E+00,3.98E+00,3.37E+00,2.38E+00,1.41E+00,1.91E+00,1.93E+00
atilla,5.02E-01,3.03E-01,1.38E-01,1.26E-01,3.11E-01,5.11E-01,5.55E-01,9.67E+00,5.07E+01,6.55E+01,4.59E+01,4.12E+01
atl,1.15E+01,1.19E+01,6.75E+00,1.15E+01,1.47E+01,2.35E+01,1.84E+01,1.46E+01,1.32E+01,1.28E+01,9.78E+00,1.02E+01
atms,2.76E+00,4.68E+00,4.86E+00,2.98E+00,2.61E+00,2.83E+00,1.68E+00,1.49E+00,1.17E+00,1.02E+00,1.51E+00,1.70E+00
ato,3.49E-01,2.06E+00,7.23E+00,1.49E+01,2.86E+00,4.21E-01,1.76E-01,8.78E-02,7.89E-02,1.00E-01,5.72E-02,6.35E-02
att-ORFA,3.48E+00,1.32E+00,9.22E-01,1.77E+00,2.15E+00,2.99E+00,2.92E+00,3.12E+00,4.02E+00,4.71E+00,3.82E+00,3.80E+00
att-ORFB,3.48E+00,1.32E+00,9.22E-01,1.77E+00,2.15E+00,2.99E+00,2.92E+00,3.12E+00,4.02E+00,4.71E+00,3.82E+00,3.80E+00
aub,1.44E+01,1.48E+01,5.05E+00,3.18E+00,3.32E+00,1.83E+00,2.26E+00,1.75E+00,1.38E+00,6.91E-01,2.16E+00,2.25E+00
aur,3.93E+01,2.22E+01,2.71E+01,2.71E+01,2.11E+01,8.26E+00,4.18E+00,3.13E+00,1.93E+00,1.20E+00,1.78E+00,2.79E+00
aust,0.00E+00,3.30E-02,1.96E-02,6.17E-02,0.00E+00,6.84E-03,3.21E-02,2.95E-02,3.36E-02,5.83E-02,5.44E-02,2.01E-01
aux,7.28E+00,7.66E+00,4.92E+00,4.87E+00,5.22E+00,4.23E+00,5.04E+00,4.05E+00,4.38E+00,4.82E+00,4.63E+00,4.75E+00
ave,1.10E+01,1.60E+01,1.51E+01,1.01E+01,1.31E+01,1.34E+01,8.52E+00,5.08E+00,5.64E+00,3.42E+00,5.35E+00,4.90E+00
awd,4.37E+02,4.39E+02,1.50E+02,7.88E+01,8.14E+01,1.47E+02,1.02E+02,1.52E+02,1.16E+02,1.23E+02,1.25E+02,9.48E+01
axo,5.59E-02,1.83E-01,3.74E-02,1.47E-02,1.93E-02,4.99E-02,1.06E-01,2.93E-01,4.35E-01,3.92E-01,4.33E-01,4.78E-01
az2,1.28E+01,3.85E+00,8.55E+00,7.84E+00,6.18E+00,4.91E+00,3.16E+00,1.99E+00,1.35E+00,1.56E+00,1.37E+00,1.51E+00
b,3.70E-01,4.54E-01,4.11E-01,2.32E-01,2.54E-01,1.76E-01,1.66E-01,8.24E-01,2.33E+00,3.10E+00,4.00E-01,6.29E-01
b6,5.11E-02,6.95E-02,7.11E-02,1.25E-01,2.15E-01,4.12E-01,6.24E-01,9.34E+00,1.82E+01,6.56E+00,1.89E+00,2.11E+00
bab1,7.93E-03,1.91E-02,4.86E-02,1.01E-01,8.20E-02,4.76E-02,8.72E-02,4.02E-02,6.25E-02,4.88E-02,4.52E-02,5.94E-02
bab2,3.54E-02,3.72E-01,1.27E+00,3.31E+00,3.95E+00,3.32E+00,3.78E+00,1.94E+00,1.37E+00,1.31E+00,1.15E+00,1.21E+00
babo,7.08E+00,2.33E+00,4.32E+00,4.74E+00,5.25E+00,3.62E+00,5.57E+00,3.69E+00,4.08E+00,3.46E+00,2.84E+00,3.81E+00
babos,1.19E-01,7.32E-01,2.73E+00,8.33E+00,9.38E+00,1.50E+01,1.20E+01,1.41E+01,1.15E+01,6.07E+00,2.16E+00,2.68E+00
baf,6.94E+01,1.06E+02,2.05E+02,1.59E+02,1.13E+02,5.53E+01,3.75E+01,1.42E+01,1.32E+01,2.15E+01,2.53E+01,3.34E+01
bai,4.62E+01,3.23E+01,5.60E+01,7.57E+01,9.59E+01,1.29E+02,1.15E+02,7.88E+01,5.45E+01,3.20E+01,2.03E+01,2.36E+01
ball,5.19E+01,7.28E+01,8.78E+01,5.40E+01,4.13E+01,2.39E+01,1.65E+01,1.58E+01,1.01E+01,5.30E+00,7.95E+00,8.61E+00
bam,1.26E+01,4.21E+00,1.53E+00,1.01E+00,1.57E+00,8.98E-01,1.01E+00,8.66E-01,8.20E-01,2.56E-01,1.56E+00,1.42E+00
ban,0.00E+00,5.40E-02,1.19E-01,1.49E-01,2.28E-01,3.78E-01,4.99E-01,3.29E-01,2.72E-01,2.67E-01,0.00E+00,0.00E+00
bap,1.62E-01,1.72E+00,1.14E+01,1.44E+01,3.62E+00,3.69E+00,3.72E+00,4.12E+00,3.03E+00,2.81E+00,1.70E+00,2.01E+00
barc,4.25E+00,2.74E+00,4.52E+00,3.28E+00,2.75E+00,2.00E+00,2.45E+00,2.07E+00,4.39E+00,8.13E+00,8.16E+00,9.30E+00
barr,2.69E+01,1.74E+01,3.89E+01,3.63E+01,2.40E+01,1.15E+01,9.03E+00,3.89E+00,2.15E+00,1.65E+00,1.08E+00,1.47E+00
baz,2.41E+00,3.38E+00,3.25E+00,3.70E+00,3.37E+00,1.95E+00,1.67E+00,2.14E+00,1.57E+00,1.06E+00,7.17E-01,7.11E-01
bbc,1.51E+01,1.09E+01,6.16E+00,1.43E+01,1.59E+01,1.58E+01,1.47E+01,1.35E+01,1.13E+01,9.05E+00,8.60E+00,9.20E+00
bbg,1.22E-01,2.55E-01,5.65E-01,2.90E-01,3.48E-01,5.19E-01,1.17E+00,1.27E+00,6.05E-01,6.30E-01,5.15E-01,6.56E-01
bbx,1.32E+01,2.82E+00,4.34E+00,5.50E+00,5.91E+00,6.40E+00,6.12E+00,5.70E+00,5.76E+00,6.03E+00,4.55E+00,4.66E+00
bc10,2.34E+01,2.22E+01,1.95E+01,1.56E+01,1.89E+01,1.64E+01,1.66E+01,8.17E+00,9.60E+00,7.31E+00,6.25E+00,9.37E+00
bcd,3.12E+01,1.58E+01,6.32E+00,4.75E+00,6.65E+00,3.41E+00,5.13E+00,6.90E+00,4.43E+00,2.16E+00,1.32E+01,8.97E+00
bchs,7.16E-01,9.50E-01,1.58E+00,1.93E+00,2.17E+00,2.27E+00,4.90E+00,4.24E+00,3.32E+00,3.08E+00,2.24E+00,2.60E+00
bcn92,1.44E+01,1.66E+01,1.40E+01,1.04E+01,1.20E+01,1.25E+01,1.22E+01,9.88E+00,1.06E+01,8.20E+00,9.89E+00,1.05E+01
bdg,5.09E+00,1.03E+01,1.53E+01,1.51E+01,1.13E+01,9.91E+00,7.88E+00,5.90E+00,5.38E+00,4.70E+00,2.76E+00,2.80E+00
be,1.43E+00,2.63E+00,6.94E+00,5.29E+00,6.11E+00,6.90E+00,8.16E+00,5.50E+00,3.77E+00,2.66E+00,1.79E+00,2.24E+00
beat-IIIa,1.99E-03,3.11E-02,9.54E-02,5.86E-02,7.06E-02,3.93E-02,7.15E-02,8.86E-02,1.88E-01,2.48E-01,2.24E-01,3.08E-01
beat-IIIb,1.09E-03,1.24E-03,2.43E-04,4.63E-03,4.13E-03,1.36E-02,3.15E-02,8.01E-02,1.87E-01,3.35E-01,4.34E-01,5.87E-01
beat-IIIc,7.84E-03,1.36E-01,3.36E-01,1.98E-01,2.37E-01,2.72E-01,3.08E-01,2.28E-01,2.31E-01,1.82E-01,9.19E-02,1.10E-01
beat-IIa,2.98E-03,4.27E-03,8.27E-03,8.09E-02,1.91E-01,4.43E-01,4.00E-01,2.74E-01,4.01E-01,4.85E-01,4.21E-01,5.64E-01
beat-IIb,1.85E-03,5.74E-03,1.81E-02,1.40E-01,3.13E-01,8.17E-01,4.84E-01,3.37E-01,2.93E-01,2.83E-01,2.50E-01,2.91E-01
beat-IV,1.68E-03,3.40E-03,2.02E-03,3.29E-03,9.54E-03,2.19E-02,6.42E-02,2.33E-01,4.75E-01,5.96E-01,5.04E-01,6.11E-01
beat-Ia,2.39E-03,1.40E-02,4.39E-02,1.05E-01,3.61E-01,8.22E-01,1.19E+00,5.57E-01,4.79E-01,3.77E-01,2.67E-01,3.82E-01
beat-Ib,5.32E-03,2.59E-02,9.02E-02,3.89E-02,2.85E-02,2.09E-02,3.54E-02,4.10E-02,1.17E-01,1.53E-01,1.49E-01,2.53E-01
beat-Ic,3.35E-03,6.50E-03,6.23E-03,2.91E-03,5.08E-03,1.37E-02,3.23E-02,8.83E-02,2.28E-01,2.73E-01,2.24E-01,3.29E-01
beat-VI,1.21E-03,1.21E-03,1.17E-03,1.84E-03,6.87E-03,1.22E-02,3.92E-02,1.60E-01,3.01E-01,3.64E-01,3.65E-01,4.05E-01
